web-scraper-order,web-scraper-start-url,products,products-href,Headline Price,Standard Price,Saving Text,Product Name,Delivery Availability,Collection Availability,Specs,
1672852096-5594,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Detachable handheld unit

Yes",
1672852096-5595,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Pet model

Yes",
1672852096-5596,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Suitable for allergy sufferers

Yes",
1672852096-5597,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Filter type

Washable filter",
1672852096-5598,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Appropriate power

150 aW",
1672852096-5599,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Floor types

- Carpet
- Hard floor
- All floor types",
1672852096-5600,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Cleaning width

25 cm",
1672852096-5601,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Other features

- Illuminated cleaner head detects invisible dust
- Piezo sensor
- LCD screen
- Multi-stage filtration
- Anti-tangle hair screw tool
- Low reach adapter for cleaning under furniture",
1672852096-5602,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Power

545 W",
1672852096-5603,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Power boost mode

Yes",
1672852096-5604,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Battery type

Lithium-ion",
1672852096-5605,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Run time

60 minutes",
1672852096-5606,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Charge time

3.5 hours",
1672852096-5607,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Docking / charging station

Yes, wall mountable",
1672852096-5608,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,https://www.currys.co.uk/products/dyson-v12-detect-slim-absolute-cordless-vacuum-cleaner-yellow-and-nickel-10238193.html,£529.00,,,DYSON V12 Detect Slim Absolute Cordless Vacuum Cleaner - Yellow & Nickel,FREE FAST delivery on orders over £40,FREE collection from Store subject to Stock availability,"Number of batteries

1",
1672852099-5609,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Power cord storage

Yes",
1672852099-5610,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Power cord length

8.1 m",
1672852099-5611,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Dimensions

1135 x 310 x 394 mm (H x W x D)",
1672852099-5612,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Colour

Blue & grey",
1672852099-5613,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Weight

4.94 kg",
1672852099-5614,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Box contents

- Hoover Upright 300 Pets HU300UPT Bagless Vacuum Cleaner
- 3-in-1 dusting brush / crevice nozzle / upholstery tool
- Mini turbo brush
- Instruction manual
- Warranty leaflet",
1672852099-5615,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"On-board tool storage

Yes",
1672852099-5616,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Manufacturer's guarantee

1 year",
1672852099-5617,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Type

Upright bagless vacuum cleaner",
1672852099-5618,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Power

800 W",
1672852099-5619,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Capacity

1.5 litres",
1672852099-5620,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Pet model

Yes",
1672852099-5621,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Suitable for allergy sufferers

Yes",
1672852099-5622,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Filter type

HEPA Media filter",
1672852099-5623,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Floor types

- Carpet
- Hard floor
- Laminate
- Tile",
1672852099-5624,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Easy steer technology

Ultra-manoeuvrable",
1672852099-5625,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Operating radius

9 m",
1672852099-5626,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Quick release wand
 
Yes",
1672852099-5627,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Beater bar control

Yes",
1672852099-5628,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,https://www.currys.co.uk/products/hoover-upright-300-pets-hu300upt-bagless-vacuum-cleaner-blue-and-grey-10225026.html,£119.00,Was £199.00 (from 02/08/22 to 23/08/22),Save £80.00,HOOVER Upright 300 Pets HU300UPT Bagless Vacuum Cleaner - Blue & Grey,Delivery not available,FREE collection from Store subject to Stock availability,"Hose length

2 m",
1672852104-5629,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Power cord storage

Yes",
1672852104-5630,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Power cord length

9 m",
1672852104-5631,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Dimensions

1105 x 260 x 200 mm (H x W x D)",
1672852104-5632,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Colour

 Blue & silver",
1672852104-5633,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Weight

6.09 kg",
1672852104-5634,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Box contents

- Shark Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner
- Crevice tool
- Multi surface tool
- Pet tool",
1672852104-5635,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"On-board tool storage

Yes",
1672852104-5636,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Automatic cord rewind

Yes",
1672852104-5637,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Manufacturer's guarantee

5 years",
1672852104-5638,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Type

Cylinder bagless vacuum cleaner",
1672852104-5639,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Power

800 W",
1672852104-5640,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Capacity

1.6 litres",
1672852104-5641,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Pet model

Yes",
1672852104-5642,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Suitable for allergy sufferers

Yes",
1672852104-5643,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Power regulator

Yes",
1672852104-5644,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,https://www.currys.co.uk/products/shark-dynamic-technology-and-anti-hair-wrap-cz250ukt-cylinder-bagless-vacuum-cleaner-blue-10230159.html,£109.00,Was £299.00 (from 29/06/22 to 29/07/22),Save £190.00,SHARK Dynamic Technology & Anti Hair Wrap CZ250UKT Cylinder Bagless Vacuum Cleaner - Blue,,,"Filter type

HEPA",
